price,product,place,amount,date,hot,rain,snow,cost,mean_of_comp_prices
26.369999999999983,Эльфийская пыльца,Врата Балдура,19.444001685992724,2218-07-08,0,0,0,21.05,25.495000000000008
26.369999999999983,Эльфийская пыльца,Врата Балдура,31.139701706705676,2218-07-09,0,1,0,18.13,24.540000000000006
26.369999999999983,Эльфийская пыльца,Врата Балдура,20.101663733134682,2218-07-10,0,0,0,18.13,25.140000000000008
26.369999999999983,Эльфийская пыльца,Врата Балдура,35.72296063218319,2218-07-11,0,1,0,18.13,25.495000000000008
26.369999999999983,Эльфийская пыльца,Врата Балдура,16.56587733001294,2218-07-12,0,0,0,18.13,25.336666666666677
26.369999999999983,Эльфийская пыльца,Врата Балдура,16.876521245536978,2218-07-13,0,0,0,18.13,24.690000000000015
26.369999999999983,Эльфийская пыльца,Врата Балдура,28.93748745041514,2218-07-14,1,0,0,18.13,24.753333333333345
26.349999999999984,Эльфийская пыльца,Врата Балдура,24.289784664572654,2218-07-15,1,0,0,18.13,24.460000000000008
26.349999999999984,Эльфийская пыльца,Врата Балдура,23.596484702342472,2218-07-16,1,0,0,18.13,24.610000000000007
26.349999999999984,Эльфийская пыльца,Врата Балдура,20.883517292524665,2218-07-17,0,1,0,18.13,25.53000000000001
26.349999999999984,Эльфийская пыльца,Врата Балдура,22.177530666116503,2218-07-18,1,0,0,18.13,25.53000000000001
26.349999999999984,Эльфийская пыльца,Врата Балдура,21.14717890061281,2218-07-19,0,0,1,18.13,25.350000000000012
26.349999999999984,Эльфийская пыльца,Врата Балдура,17.4047963565518,2218-07-20,0,1,0,18.13,25.53000000000001
26.349999999999984,Эльфийская пыльца,Врата Балдура,11.702917842945414,2218-07-21,0,0,0,19.77,25.175000000000008
26.349999999999984,Эльфийская пыльца,Врата Балдура,7.472826484628184,2218-07-22,0,0,0,19.77,24.78500000000001
26.379999999999985,Эльфийская пыльца,Врата Балдура,24.47070339700307,2218-07-23,0,1,0,19.77,24.78500000000001
26.379999999999985,Эльфийская пыльца,Врата Балдура,8.079931059100076,2218-07-24,0,0,0,19.77,26.36
26.379999999999985,Эльфийская пыльца,Врата Балдура,13.222340392714257,2218-07-25,0,0,0,19.77,24.650000000000002
26.379999999999985,Эльфийская пыльца,Врата Балдура,22.313669225336337,2218-07-26,0,1,0,19.77,25.33333333333334
26.379999999999985,Эльфийская пыльца,Врата Балдура,21.521654982742522,2218-07-27,0,1,0,12.0,25.675000000000008
26.379999999999985,Эльфийская пыльца,Врата Балдура,20.704649658260095,2218-07-28,1,0,0,12.0,25.675000000000008
26.379999999999985,Эльфийская пыльца,Врата Балдура,6.4600188811257135,2218-07-29,0,0,0,12.0,25.31500000000001
26.379999999999985,Эльфийская пыльца,Врата Балдура,16.044361932009775,2218-07-30,0,1,0,12.0,25.356666666666673
26.379999999999985,Эльфийская пыльца,Врата Балдура,19.341703104358732,2218-07-31,1,0,0,12.0,25.210000000000015
26.379999999999985,Эльфийская пыльца,Врата Балдура,18.618083002923342,2218-08-01,0,1,0,12.0,25.356666666666673
26.379999999999985,Эльфийская пыльца,Врата Балдура,14.497438245109525,2218-08-02,0,1,0,12.0,25.27666666666667
26.379999999999985,Эльфийская пыльца,Врата Балдура,9.45990354601526,2218-08-03,0,0,0,12.0,24.500000000000004
26.379999999999985,Эльфийская пыльца,Врата Балдура,5.667714885029118,2218-08-04,0,0,0,12.0,25.125000000000014
26.869999999999983,Эльфийская пыльца,Врата Балдура,14.827291960521439,2218-08-05,0,1,0,12.0,24.85500000000001
26.869999999999983,Эльфийская пыльца,Врата Балдура,9.156897469177114,2218-08-06,0,0,0,12.0,26.29
26.869999999999983,Эльфийская пыльца,Врата Балдура,14.686533776286314,2218-08-07,0,1,0,12.0,26.29
26.869999999999983,Эльфийская пыльца,Врата Балдура,16.271676089373614,2218-08-08,0,1,0,12.0,24.99000000000001
26.869999999999983,Эльфийская пыльца,Врата Балдура,10.73698403956951,2218-08-09,0,0,0,12.0,24.77000000000001
26.869999999999983,Эльфийская пыльца,Врата Балдура,13.875185462436791,2218-08-10,0,0,1,12.0,25.63000000000001
26.869999999999983,Эльфийская пыльца,Врата Балдура,7.313626434681207,2218-08-11,0,0,0,12.0,24.99000000000001
26.869999999999983,Эльфийская пыльца,Врата Балдура,15.250881741799725,2218-08-12,0,0,1,12.0,25.423333333333343
26.869999999999983,Эльфийская пыльца,Врата Балдура,3.945606975532525,2218-08-13,0,0,0,12.0,25.68500000000001
26.869999999999983,Эльфийская пыльца,Врата Балдура,4.974325214598643,2218-08-14,0,0,0,17.65,25.080000000000016
26.869999999999983,Эльфийская пыльца,Врата Балдура,12.705401231268631,2218-08-15,1,0,0,17.65,25.080000000000016
26.869999999999983,Эльфийская пыльца,Врата Балдура,4.045732981598879,2218-08-16,0,0,0,17.65,0.0
26.869999999999983,Эльфийская пыльца,Врата Балдура,1.8817067706174904,2218-08-17,0,0,0,17.65,25.320000000000007
26.869999999999983,Эльфийская пыльца,Врата Балдура,19.23394526393843,2218-08-18,1,0,0,17.65,25.080000000000016
26.869999999999983,Эльфийская пыльца,Врата Балдура,1.3583213853443903,2218-08-19,0,0,0,17.65,25.320000000000007
27.189999999999984,Эльфийская пыльца,Врата Балдура,4.23707005819802,2218-08-20,0,0,0,17.65,25.426666666666673
27.189999999999984,Эльфийская пыльца,Врата Балдура,7.104913483681716,2218-08-21,0,0,0,17.65,25.400000000000016
27.189999999999984,Эльфийская пыльца,Врата Балдура,0.8539821793597546,2218-08-22,0,0,0,17.65,24.76500000000001
27.189999999999984,Эльфийская пыльца,Врата Балдура,10.610423293121729,2218-08-23,0,0,0,17.65,25.44
27.189999999999984,Эльфийская пыльца,Врата Балдура,18.207563232600755,2218-08-24,0,0,1,12.4,25.59666666666668
27.189999999999984,Эльфийская пыльца,Врата Балдура,6.444329654757256,2218-08-25,0,0,0,12.4,25.59666666666668
27.189999999999984,Эльфийская пыльца,Врата Балдура,9.3088990593481,2218-08-26,0,0,0,12.4,25.020000000000017
27.189999999999984,Эльфийская пыльца,Врата Балдура,26.164861330468817,2218-08-27,1,0,0,12.4,25.56000000000001
27.189999999999984,Эльфийская пыльца,Врата Балдура,5.425729995859813,2218-08-28,0,0,0,12.4,25.68
27.189999999999984,Эльфийская пыльца,Врата Балдура,10.631461603719377,2218-08-29,0,0,0,12.4,25.74000000000001
27.189999999999984,Эльфийская пыльца,Врата Балдура,9.435839485722251,2218-08-30,0,0,0,12.4,26.11500000000001
27.089999999999982,Эльфийская пыльца,Врата Балдура,18.364148829245227,2218-08-31,1,0,0,12.4,25.685000000000016
27.089999999999982,Эльфийская пыльца,Врата Балдура,17.980528497597074,2218-09-01,0,0,1,12.4,26.369999999999997
27.089999999999982,Эльфийская пыльца,Врата Балдура,4.274947137883894,2218-09-02,0,0,0,12.4,25.68
27.089999999999982,Эльфийская пыльца,Врата Балдура,9.149510568911996,2218-09-03,0,0,0,12.4,26.28000000000001
27.089999999999982,Эльфийская пыльца,Врата Балдура,14.112277431445246,2218-09-04,0,0,0,12.4,25.770000000000003
27.089999999999982,Эльфийская пыльца,Врата Балдура,21.474928778903138,2218-09-05,1,0,0,12.4,25.72750000000001
27.089999999999982,Эльфийская пыльца,Врата Балдура,14.824415755360054,2218-09-06,0,0,0,12.4,25.690000000000015
27.089999999999982,Эльфийская пыльца,Врата Балдура,24.224013541599522,2218-09-07,1,0,0,19.62,25.96666666666668
27.089999999999982,Эльфийская пыльца,Врата Балдура,20.09158431509984,2218-09-08,0,1,0,19.62,25.600000000000016
27.089999999999982,Эльфийская пыльца,Врата Балдура,20.146515771653004,2218-09-09,0,0,1,19.62,26.105000000000004
27.089999999999982,Эльфийская пыльца,Врата Балдура,11.279660721659464,2218-09-10,0,0,0,19.62,25.690000000000015
27.28999999999998,Эльфийская пыльца,Врата Балдура,14.162250163753642,2218-09-11,0,0,0,19.62,25.600000000000016
27.28999999999998,Эльфийская пыльца,Врата Балдура,18.992418007509,2218-09-12,0,0,0,19.62,0.0
27.28999999999998,Эльфийская пыльца,Врата Балдура,13.847215987858256,2218-09-13,0,0,0,19.62,26.325000000000006
27.28999999999998,Эльфийская пыльца,Врата Балдура,29.944195491907678,2218-09-14,0,1,0,13.33,24.900000000000006
27.28999999999998,Эльфийская пыльца,Врата Балдура,19.168120664777273,2218-09-15,0,0,0,13.33,25.205000000000013
27.28999999999998,Эльфийская пыльца,Врата Балдура,12.1534133195447,2218-09-16,0,0,0,13.33,25.850000000000005
27.25999999999998,Эльфийская пыльца,Врата Балдура,17.224454312764607,2218-09-17,0,0,0,13.33,25.29500000000001
27.25999999999998,Эльфийская пыльца,Врата Балдура,18.911939040025583,2218-09-18,0,0,0,17.69,26.650000000000006
27.25999999999998,Эльфийская пыльца,Врата Балдура,30.180432707181406,2218-09-19,1,0,0,17.69,26.160000000000014
27.25999999999998,Эльфийская пыльца,Врата Балдура,25.032246614723203,2218-09-20,0,0,1,17.69,26.01666666666667
27.25999999999998,Эльфийская пыльца,Врата Балдура,15.775460000743353,2218-09-21,0,0,0,17.69,0.0
27.25999999999998,Эльфийская пыльца,Врата Балдура,39.53957132578694,2218-09-22,0,1,0,17.69,26.160000000000014
27.25999999999998,Эльфийская пыльца,Врата Балдура,14.792777478381627,2218-09-23,0,0,0,17.69,24.750000000000007
27.25999999999998,Эльфийская пыльца,Врата Балдура,22.78741531156365,2218-09-24,0,0,1,17.69,26.280000000000005
27.25999999999998,Эльфийская пыльца,Врата Балдура,13.731494267632895,2218-09-25,0,0,0,17.69,25.760000000000016
27.46999999999998,Эльфийская пыльца,Врата Балдура,22.928802411812946,2218-09-26,0,0,1,17.69,26.265000000000015
27.46999999999998,Эльфийская пыльца,Врата Балдура,26.922775140270588,2218-09-27,1,0,0,21.68,26.016666666666676
20.819999999999993,Эльфийская пыльца,Врата Балдура,0.0,2217-04-03,0,0,0,21.68,18.745000000000005
22.07999999999999,Эльфийская пыльца,Врата Балдура,0.0,2217-07-01,0,0,0,21.68,20.305000000000003
9.05,Эльфийская пыльца,Кеджистан,53.296327962542584,2216-01-02,0,0,1,4.58,8.85
9.05,Эльфийская пыльца,Кеджистан,42.379183125685586,2216-01-03,0,0,0,4.58,0.0
9.05,Эльфийская пыльца,Кеджистан,45.12644355329651,2216-01-04,1,0,0,4.58,9.426666666666668
9.05,Эльфийская пыльца,Кеджистан,50.77707158049418,2216-01-05,0,1,0,4.58,8.59
9.05,Эльфийская пыльца,Кеджистан,38.86942990895546,2216-01-06,0,0,0,4.58,9.225
9.05,Эльфийская пыльца,Кеджистан,39.43052128571312,2216-01-07,0,0,0,4.58,9.003333333333332
9.05,Эльфийская пыльца,Кеджистан,38.07741320080838,2216-01-08,0,0,0,4.58,9.08
9.05,Эльфийская пыльца,Кеджистан,52.019148174333125,2216-01-09,0,1,0,4.58,9.57
9.34,Эльфийская пыльца,Кеджистан,39.86577074257949,2216-01-10,0,0,0,4.58,8.59
9.34,Эльфийская пыльца,Кеджистан,38.67182034999523,2216-01-11,0,0,0,4.58,9.193333333333333
9.34,Эльфийская пыльца,Кеджистан,42.109646023000025,2216-01-12,0,0,0,4.58,9.426666666666668
9.34,Эльфийская пыльца,Кеджистан,48.47637835710012,2216-01-13,1,0,0,4.58,0.0
9.34,Эльфийская пыльца,Кеджистан,50.453862773524165,2216-01-14,1,0,0,4.58,9.753333333333332
9.34,Эльфийская пыльца,Кеджистан,43.79758512881411,2216-01-15,0,0,0,4.58,9.453333333333333
9.34,Эльфийская пыльца,Кеджистан,36.42058835724538,2216-01-16,0,0,0,4.58,9.17
9.34,Эльфийская пыльца,Кеджистан,48.127148929894204,2216-01-17,1,0,0,6.1,9.17
9.34,Эльфийская пыльца,Кеджистан,46.38673728485687,2216-01-18,0,0,1,6.1,9.76
9.34,Эльфийская пыльца,Кеджистан,41.05211917817567,2216-01-19,0,0,0,6.1,9.76
9.34,Эльфийская пыльца,Кеджистан,30.562232711651646,2216-01-20,0,0,0,6.1,9.285
9.6,Эльфийская пыльца,Кеджистан,32.34702332335379,2216-01-21,0,0,0,6.1,9.705
9.6,Эльфийская пыльца,Кеджистан,29.631136494519538,2216-01-22,0,0,0,6.1,10.08
9.6,Эльфийская пыльца,Кеджистан,45.67617489247382,2216-01-23,0,1,0,6.1,9.553333333333333
9.6,Эльфийская пыльца,Кеджистан,36.280734130080674,2216-01-24,0,0,0,6.1,10.055
9.6,Эльфийская пыльца,Кеджистан,40.47177941971688,2216-01-25,0,0,0,6.1,10.055
9.6,Эльфийская пыльца,Кеджистан,29.775937908743096,2216-01-26,0,0,0,6.1,10.015
9.6,Эльфийская пыльца,Кеджистан,29.971751220303645,2216-01-27,0,0,0,6.1,10.64
9.6,Эльфийская пыльца,Кеджистан,31.69914458512639,2216-01-28,0,0,0,6.1,9.536666666666667
9.6,Эльфийская пыльца,Кеджистан,33.429656547191954,2216-01-29,0,0,0,6.1,9.39
9.62,Эльфийская пыльца,Кеджистан,42.201766488647074,2216-01-30,0,0,1,4.71,10.64
9.62,Эльфийская пыльца,Кеджистан,36.244878044671424,2216-01-31,0,0,0,4.71,10.020000000000001
9.62,Эльфийская пыльца,Кеджистан,29.262941733251893,2216-02-01,0,0,0,4.71,9.71
9.62,Эльфийская пыльца,Кеджистан,39.817683875324725,2216-02-02,0,0,1,4.71,9.39
9.62,Эльфийская пыльца,Кеджистан,29.313911150534263,2216-02-03,0,0,0,5.5,9.865
9.62,Эльфийская пыльца,Кеджистан,34.04000639903392,2216-02-04,0,0,0,5.5,10.3
9.62,Эльфийская пыльца,Кеджистан,41.75606778514564,2216-02-05,0,0,1,5.5,10.303333333333333
9.62,Эльфийская пыльца,Кеджистан,44.28147945967704,2216-02-06,0,1,0,5.5,9.896666666666667
9.62,Эльфийская пыльца,Кеджистан,26.480842150229524,2216-02-07,0,0,0,5.5,9.4
9.62,Эльфийская пыльца,Кеджистан,38.01306721758547,2216-02-08,0,1,0,5.5,10.3
9.52,Эльфийская пыльца,Кеджистан,29.70214492625581,2216-02-09,0,0,0,5.5,0.0
9.52,Эльфийская пыльца,Кеджистан,29.48163649832996,2216-02-10,0,0,0,5.5,10.3
9.52,Эльфийская пыльца,Кеджистан,41.050916852975035,2216-02-11,0,1,0,5.5,10.91
9.52,Эльфийская пыльца,Кеджистан,29.392862263248432,2216-02-12,0,0,0,5.5,9.09
9.52,Эльфийская пыльца,Кеджистан,34.31032216950864,2216-02-13,0,1,0,5.5,10.145
9.52,Эльфийская пыльца,Кеджистан,39.924814555231,2216-02-14,0,1,0,5.5,10.62
9.52,Эльфийская пыльца,Кеджистан,38.28882038080882,2216-02-15,1,0,0,5.5,10.54
9.52,Эльфийская пыльца,Кеджистан,36.06591237637656,2216-02-16,0,1,0,5.95,10.36
9.52,Эльфийская пыльца,Кеджистан,28.519338908274708,2216-02-17,0,0,0,5.95,9.84
9.61,Эльфийская пыльца,Кеджистан,27.29949931812634,2216-02-18,0,0,0,5.95,11.32
9.61,Эльфийская пыльца,Кеджистан,32.9930696727111,2216-02-19,0,0,1,5.95,10.995000000000001
9.61,Эльфийская пыльца,Кеджистан,30.961386047700888,2216-02-20,0,0,0,5.95,11.32
9.61,Эльфийская пыльца,Кеджистан,26.843434511067663,2216-02-21,0,0,0,5.95,11.32
9.61,Эльфийская пыльца,Кеджистан,33.19699684307064,2216-02-22,0,0,1,5.95,10.583333333333334
9.61,Эльфийская пыльца,Кеджистан,27.894684417105452,2216-02-23,1,0,0,5.95,10.403333333333334
9.61,Эльфийская пыльца,Кеджистан,37.01950512667132,2216-02-24,1,0,0,5.95,10.583333333333334
9.61,Эльфийская пыльца,Кеджистан,46.366590636363,2216-02-25,0,1,0,4.61,10.3525
9.61,Эльфийская пыльца,Кеджистан,36.77898661589739,2216-02-26,0,0,1,4.61,11.32
9.61,Эльфийская пыльца,Кеджистан,37.75320621803358,2216-02-27,0,0,1,4.61,10.200000000000001
9.61,Эльфийская пыльца,Кеджистан,40.6216873723767,2216-02-28,0,0,1,4.61,9.83
10.08,Эльфийская пыльца,Кеджистан,31.12513331428832,2216-02-29,0,0,0,4.61,10.200000000000001
10.08,Эльфийская пыльца,Кеджистан,29.626678113102606,2216-03-01,0,0,0,4.61,11.075
10.08,Эльфийская пыльца,Кеджистан,35.317795131971366,2216-03-02,1,0,0,4.61,10.27
10.08,Эльфийская пыльца,Кеджистан,26.582018302508075,2216-03-03,0,0,0,4.61,10.513333333333334
10.08,Эльфийская пыльца,Кеджистан,30.601997289130928,2216-03-04,0,0,0,4.61,9.895
10.08,Эльфийская пыльца,Кеджистан,31.10430311339254,2216-03-05,0,0,0,4.61,9.39
10.08,Эльфийская пыльца,Кеджистан,43.0483642717078,2216-03-06,0,0,1,4.61,10.4
10.08,Эльфийская пыльца,Кеджистан,45.91723748639168,2216-03-07,1,0,0,3.75,10.73
10.08,Эльфийская пыльца,Кеджистан,44.55412393440264,2216-03-08,0,1,0,3.75,11.14
10.08,Эльфийская пыльца,Кеджистан,40.549406434540714,2216-03-09,0,0,0,3.75,10.32
10.08,Эльфийская пыльца,Кеджистан,47.88813303975308,2216-03-10,0,0,1,3.75,11.14
10.08,Эльфийская пыльца,Кеджистан,34.30162332743353,2216-03-11,0,0,0,3.75,11.049999999999999
10.08,Эльфийская пыльца,Кеджистан,45.10053714649172,2216-03-12,1,0,0,3.75,11.243333333333334
10.08,Эльфийская пыльца,Кеджистан,34.90288346686654,2216-03-13,0,0,0,3.75,11.88
10.48,Эльфийская пыльца,Кеджистан,36.8613707632994,2216-03-14,0,0,0,3.75,10.925
10.48,Эльфийская пыльца,Кеджистан,52.486823360733446,2216-03-15,0,0,1,3.75,11.090000000000002
10.48,Эльфийская пыльца,Кеджистан,33.19371708908667,2216-03-16,0,0,0,3.75,10.98
10.48,Эльфийская пыльца,Кеджистан,39.125997539474476,2216-03-17,0,0,1,3.75,11.0075
10.48,Эльфийская пыльца,Кеджистан,44.83581758299289,2216-03-18,0,0,1,3.75,10.690000000000001
10.48,Эльфийская пыльца,Кеджистан,48.42150205857555,2216-03-19,0,0,1,3.75,11.053333333333335
10.48,Эльфийская пыльца,Кеджистан,49.28018844687102,2216-03-20,0,0,1,3.75,11.106666666666667
10.48,Эльфийская пыльца,Кеджистан,42.39441319665213,2216-03-21,0,0,0,7.42,11.075000000000001
10.48,Эльфийская пыльца,Кеджистан,50.35356203715512,2216-03-22,0,1,0,7.42,10.240000000000002
10.48,Эльфийская пыльца,Кеджистан,49.30735601470067,2216-03-23,0,0,1,7.42,0.0
10.89,Эльфийская пыльца,Кеджистан,49.962411284750786,2216-03-24,0,0,1,7.42,11.0825
10.89,Эльфийская пыльца,Кеджистан,51.413761866592125,2216-03-25,0,0,1,7.42,11.090000000000002
10.89,Эльфийская пыльца,Кеджистан,39.74930120125395,2216-03-26,0,0,0,7.42,11.0825
10.89,Эльфийская пыльца,Кеджистан,53.1468488804035,2216-03-27,1,0,0,7.42,11.063333333333334
10.89,Эльфийская пыльца,Кеджистан,52.90393963699001,2216-03-28,0,0,1,7.42,11.063333333333334
10.89,Эльфийская пыльца,Кеджистан,40.258556154191915,2216-03-29,0,0,0,7.42,10.913333333333334
10.89,Эльфийская пыльца,Кеджистан,44.41324752022717,2216-03-30,0,0,0,7.93,11.106666666666667
11.190000000000001,Эльфийская пыльца,Кеджистан,45.622275926829396,2216-03-31,0,1,0,7.93,11.375
11.190000000000001,Эльфийская пыльца,Кеджистан,45.475127785457275,2216-04-01,0,0,0,7.93,11.25
11.190000000000001,Эльфийская пыльца,Кеджистан,36.14347547443298,2216-04-02,0,0,0,7.93,11.496666666666668
11.190000000000001,Эльфийская пыльца,Кеджистан,48.309003027051034,2216-04-03,0,0,0,5.3,11.489999999999998
11.190000000000001,Эльфийская пыльца,Кеджистан,49.89693023494644,2216-04-04,0,1,0,5.3,11.106666666666667
11.190000000000001,Эльфийская пыльца,Кеджистан,42.63660000003131,2216-04-05,0,0,0,5.3,11.186666666666667
11.190000000000001,Эльфийская пыльца,Кеджистан,47.74812655024426,2216-04-06,0,0,0,5.3,11.835
11.190000000000001,Эльфийская пыльца,Кеджистан,46.69998148254066,2216-04-07,0,0,0,5.3,11.416666666666666
11.190000000000001,Эльфийская пыльца,Кеджистан,53.90717839816601,2216-04-08,1,0,0,5.3,11.155000000000001
11.190000000000001,Эльфийская пыльца,Кеджистан,58.23604369011747,2216-04-09,1,0,0,5.3,11.715
11.190000000000001,Эльфийская пыльца,Кеджистан,44.746535387622046,2216-04-10,0,0,0,5.3,11.25
11.190000000000001,Эльфийская пыльца,Кеджистан,51.449910334400315,2216-04-11,0,0,1,5.3,11.155000000000001
11.190000000000001,Эльфийская пыльца,Кеджистан,45.89207123169928,2216-04-12,0,0,0,5.3,11.686666666666667
11.190000000000001,Эльфийская пыльца,Кеджистан,50.801134061900704,2216-04-13,0,0,0,5.3,11.035
11.190000000000001,Эльфийская пыльца,Кеджистан,54.55422592015131,2216-04-14,0,0,1,5.3,11.504999999999999
11.190000000000001,Эльфийская пыльца,Кеджистан,46.302642983543166,2216-04-15,0,0,0,5.3,11.669999999999998
11.680000000000001,Эльфийская пыльца,Кеджистан,44.33359142505305,2216-04-16,0,0,0,5.3,11.763333333333335
11.680000000000001,Эльфийская пыльца,Кеджистан,50.292768703293106,2216-04-17,0,0,0,5.3,12.045000000000002
11.680000000000001,Эльфийская пыльца,Кеджистан,49.87787004561318,2216-04-18,1,0,0,5.3,11.6575
11.680000000000001,Эльфийская пыльца,Кеджистан,58.98162246073566,2216-04-19,1,0,0,5.3,11.105
11.680000000000001,Эльфийская пыльца,Кеджистан,41.38050251453233,2216-04-20,0,0,0,5.3,11.105
11.680000000000001,Эльфийская пыльца,Кеджистан,45.730531693911416,2216-04-21,0,0,0,5.51,11.993333333333334
11.680000000000001,Эльфийская пыльца,Кеджистан,52.622228982369,2216-04-22,0,0,1,5.51,12.32
11.680000000000001,Эльфийская пыльца,Кеджистан,43.48789142688921,2216-04-23,0,0,0,5.51,11.34
11.680000000000001,Эльфийская пыльца,Кеджистан,57.81210804881421,2216-04-24,1,0,0,5.51,11.7125
11.680000000000001,Эльфийская пыльца,Кеджистан,51.00342538566472,2216-04-25,0,1,0,5.51,11.836666666666668
11.860000000000001,Эльфийская пыльца,Кеджистан,36.593721302135975,2216-04-26,0,0,0,5.51,11.105
11.860000000000001,Эльфийская пыльца,Кеджистан,55.185791359901856,2216-04-27,1,0,0,5.51,11.443333333333333
11.860000000000001,Эльфийская пыльца,Кеджистан,44.203166745147875,2216-04-28,0,0,1,5.51,11.920000000000002
11.860000000000001,Эльфийская пыльца,Кеджистан,55.677255407226646,2216-04-29,0,1,0,4.2,12.545
11.860000000000001,Эльфийская пыльца,Кеджистан,39.86635798324087,2216-04-30,0,0,0,4.2,11.485
11.860000000000001,Эльфийская пыльца,Кеджистан,50.85682041538987,2216-05-01,1,0,0,4.2,11.980000000000002
11.860000000000001,Эльфийская пыльца,Кеджистан,45.278216935739636,2216-05-02,0,0,0,4.2,12.270000000000001
11.860000000000001,Эльфийская пыльца,Кеджистан,41.565694306370645,2216-05-03,0,0,0,4.2,11.513333333333334
11.860000000000001,Эльфийская пыльца,Кеджистан,42.207392942972376,2216-05-04,0,1,0,4.2,11.877500000000001
11.860000000000001,Эльфийская пыльца,Кеджистан,36.32931170862328,2216-05-05,0,0,0,4.2,12.970000000000002
11.860000000000001,Эльфийская пыльца,Кеджистан,39.93723904027034,2216-05-06,0,0,0,4.2,12.219999999999999
11.860000000000001,Эльфийская пыльца,Кеджистан,41.781237587223764,2216-05-07,0,0,0,4.2,11.430000000000003
11.860000000000001,Эльфийская пыльца,Кеджистан,47.646574611312346,2216-05-08,0,1,0,4.2,12.75
12.040000000000001,Эльфийская пыльца,Кеджистан,34.59164625760224,2216-05-09,0,0,0,4.2,13.210000000000003
12.040000000000001,Эльфийская пыльца,Кеджистан,30.921240985812183,2216-05-10,0,0,0,4.2,11.430000000000003
12.040000000000001,Эльфийская пыльца,Кеджистан,50.24581407527914,2216-05-11,0,1,0,5.08,12.436666666666667
12.040000000000001,Эльфийская пыльца,Кеджистан,49.439153518508874,2216-05-12,0,1,0,5.08,12.310000000000002
12.040000000000001,Эльфийская пыльца,Кеджистан,45.37940916958846,2216-05-13,0,1,0,5.08,12.049999999999999
12.040000000000001,Эльфийская пыльца,Кеджистан,43.69253450627365,2216-05-14,0,0,1,5.08,12.185
12.040000000000001,Эльфийская пыльца,Кеджистан,46.983227765850984,2216-05-15,0,0,1,5.08,12.15
12.040000000000001,Эльфийская пыльца,Кеджистан,47.89266888482501,2216-05-16,0,1,0,5.08,12.185
12.040000000000001,Эльфийская пыльца,Кеджистан,41.629819823190864,2216-05-17,0,1,0,5.08,12.510000000000002
12.350000000000001,Эльфийская пыльца,Кеджистан,32.410283147886545,2216-05-18,0,0,0,5.08,12.220000000000004
12.350000000000001,Эльфийская пыльца,Кеджистан,30.83614686223326,2216-05-19,0,0,0,5.08,12.340000000000003
12.350000000000001,Эльфийская пыльца,Кеджистан,35.133380274237574,2216-05-20,0,0,0,5.08,11.950000000000003
12.350000000000001,Эльфийская пыльца,Кеджистан,40.38799383168499,2216-05-21,0,0,1,5.08,12.462500000000002
12.350000000000001,Эльфийская пыльца,Кеджистан,32.11344192929454,2216-05-22,0,0,0,5.08,12.706666666666669
12.350000000000001,Эльфийская пыльца,Кеджистан,29.51822199120523,2216-05-23,0,0,0,5.08,12.5
12.350000000000001,Эльфийская пыльца,Кеджистан,37.36043341819655,2216-05-24,1,0,0,5.08,12.560000000000002
12.730000000000002,Эльфийская пыльца,Кеджистан,30.171425080411048,2216-05-25,0,0,0,7.93,12.975000000000001
12.730000000000002,Эльфийская пыльца,Кеджистан,40.542849091477294,2216-05-26,0,0,1,7.93,12.595
12.730000000000002,Эльфийская пыльца,Кеджистан,35.121703493576995,2216-05-27,1,0,0,7.93,12.883333333333333
12.730000000000002,Эльфийская пыльца,Кеджистан,35.89381150978774,2216-05-28,0,1,0,7.93,11.950000000000003
12.730000000000002,Эльфийская пыльца,Кеджистан,45.21226878670121,2216-05-29,0,1,0,7.93,12.883333333333333
12.730000000000002,Эльфийская пыльца,Кеджистан,44.17905202972559,2216-05-30,1,0,0,4.0,12.230000000000004
12.730000000000002,Эльфийская пыльца,Кеджистан,32.6597566767918,2216-05-31,0,0,0,4.0,12.940000000000003
12.730000000000002,Эльфийская пыльца,Кеджистан,43.67867947068079,2216-06-01,0,1,0,4.0,0.0
12.730000000000002,Эльфийская пыльца,Кеджистан,45.05290083511518,2216-06-02,0,0,1,4.0,12.940000000000003
12.730000000000002,Эльфийская пыльца,Кеджистан,28.95158561102233,2216-06-03,0,0,0,4.0,12.8825
12.730000000000002,Эльфийская пыльца,Кеджистан,29.77317993452238,2216-06-04,0,0,0,4.0,12.8825
13.240000000000002,Эльфийская пыльца,Кеджистан,39.42597066343366,2216-06-05,0,0,1,4.0,13.060000000000002
13.240000000000002,Эльфийская пыльца,Кеджистан,42.426151636039926,2216-06-06,1,0,0,4.0,12.66
13.240000000000002,Эльфийская пыльца,Кеджистан,40.936171096557125,2216-06-07,1,0,0,4.0,13.045000000000003
13.240000000000002,Эльфийская пыльца,Кеджистан,45.72625317111999,2216-06-08,1,0,0,4.0,13.060000000000002
13.240000000000002,Эльфийская пыльца,Кеджистан,44.91216137498691,2216-06-09,0,1,0,4.0,13.060000000000002
13.240000000000002,Эльфийская пыльца,Кеджистан,52.978123876658294,2216-06-10,0,1,0,9.08,0.0
13.240000000000002,Эльфийская пыльца,Кеджистан,43.134755742392464,2216-06-11,0,1,0,9.08,13.045000000000003
13.240000000000002,Эльфийская пыльца,Кеджистан,36.25357861133037,2216-06-12,0,0,0,9.08,13.186666666666667
