,product,place,amount,hot,rain,snow,cost,year,month
6404,Эльфийская пыльца,Врата Балдура,34.2339839299749,0,1,0,8.64,2217,Feb
6405,Эльфийская пыльца,Врата Балдура,28.550841599821286,0,0,0,10.19,2217,Feb
6406,Эльфийская пыльца,Врата Балдура,42.621690083137864,1,0,0,10.19,2217,Feb
6407,Эльфийская пыльца,Врата Балдура,34.22515081905455,1,0,0,10.19,2217,Feb
6408,Эльфийская пыльца,Врата Балдура,29.281266106159226,0,0,1,10.19,2217,Feb
6409,Эльфийская пыльца,Врата Балдура,26.44312208183061,0,1,0,10.8,2217,Feb
6410,Эльфийская пыльца,Врата Балдура,19.222378066553468,0,0,0,10.8,2217,Feb
6411,Эльфийская пыльца,Врата Балдура,18.287342746348543,0,0,0,10.8,2217,Feb
6412,Эльфийская пыльца,Врата Балдура,42.08747984192071,0,1,0,10.8,2217,Feb
6413,Эльфийская пыльца,Врата Балдура,28.57581498330945,0,1,0,10.8,2217,Feb
6414,Эльфийская пыльца,Врата Балдура,34.19332123141943,0,1,0,10.8,2217,Feb
6415,Эльфийская пыльца,Врата Балдура,31.674282337415228,0,1,0,10.8,2217,Feb
6416,Эльфийская пыльца,Врата Балдура,23.981577352088035,0,0,0,10.8,2217,Feb
6417,Эльфийская пыльца,Врата Балдура,17.549582883027988,0,0,0,10.8,2217,Feb
6418,Эльфийская пыльца,Врата Балдура,20.72171154606096,0,0,0,10.8,2217,Feb
6419,Эльфийская пыльца,Врата Балдура,24.012959047172107,1,0,0,10.8,2217,Feb
6420,Эльфийская пыльца,Врата Балдура,9.838485570981613,0,0,0,10.8,2217,Feb
6421,Эльфийская пыльца,Врата Балдура,22.675538116727182,0,0,1,10.8,2217,Feb
6422,Эльфийская пыльца,Врата Балдура,24.83894469794084,0,0,1,10.8,2217,Feb
6423,Эльфийская пыльца,Врата Балдура,10.233371248004925,0,0,0,10.8,2217,Feb
6424,Эльфийская пыльца,Врата Балдура,31.573225169634707,0,1,0,10.8,2217,Mar
6425,Эльфийская пыльца,Врата Балдура,30.523894216507514,0,1,0,10.8,2217,Mar
6426,Эльфийская пыльца,Врата Балдура,26.469736123547506,1,0,0,15.9,2217,Mar
6427,Эльфийская пыльца,Врата Балдура,28.292206237370014,0,1,0,15.9,2217,Mar
6428,Эльфийская пыльца,Врата Балдура,24.32111460878855,0,0,1,15.9,2217,Mar
6429,Эльфийская пыльца,Врата Балдура,23.27886738914288,0,0,1,16.02,2217,Mar
6430,Эльфийская пыльца,Врата Балдура,8.3228625507863,0,0,0,16.02,2217,Mar
6431,Эльфийская пыльца,Врата Балдура,22.914520774032404,0,0,1,16.02,2217,Mar
6432,Эльфийская пыльца,Врата Балдура,16.348499715541255,0,0,0,16.02,2217,Mar
6433,Эльфийская пыльца,Врата Балдура,27.027454764622377,0,1,0,16.02,2217,Mar
6434,Эльфийская пыльца,Врата Балдура,20.306481055325502,0,0,1,16.02,2217,Mar
6435,Эльфийская пыльца,Врата Балдура,13.6508078671873,0,0,1,16.02,2217,Mar
6436,Эльфийская пыльца,Врата Балдура,18.190650055445825,0,1,0,16.02,2217,Mar
6437,Эльфийская пыльца,Врата Балдура,8.768006033083264,0,0,0,16.02,2217,Mar
6438,Эльфийская пыльца,Врата Балдура,18.23812322110794,0,0,1,16.02,2217,Mar
6439,Эльфийская пыльца,Врата Балдура,23.684089176413938,0,1,0,16.02,2217,Mar
6440,Эльфийская пыльца,Врата Балдура,7.463964374218282,0,0,0,16.02,2217,Mar
6441,Эльфийская пыльца,Врата Балдура,5.016968340722791,0,0,0,16.02,2217,Mar
6442,Эльфийская пыльца,Врата Балдура,2.358212690415723,0,0,0,15.26,2217,Mar
6443,Эльфийская пыльца,Врата Балдура,17.832970943611304,0,0,1,15.26,2217,Mar
6444,Эльфийская пыльца,Врата Балдура,1.980153581015194,0,0,0,15.26,2217,Mar
6445,Эльфийская пыльца,Врата Балдура,10.105191366598637,0,0,1,15.26,2217,Mar
6446,Эльфийская пыльца,Врата Балдура,11.398332642929871,0,0,1,15.26,2217,Mar
6447,Эльфийская пыльца,Врата Балдура,3.8430145197441195,0,0,0,15.26,2217,Mar
6448,Эльфийская пыльца,Врата Балдура,15.7775502034961,0,0,1,15.26,2217,Mar
6449,Эльфийская пыльца,Врата Балдура,9.708572420764163,1,0,0,15.26,2217,Mar
6450,Эльфийская пыльца,Врата Балдура,7.648510221615,0,0,0,15.26,2217,Mar
6451,Эльфийская пыльца,Врата Балдура,12.028203414653657,1,0,0,15.26,2217,Mar
6452,Эльфийская пыльца,Врата Балдура,12.32163572217854,1,0,0,9.55,2217,Mar
6453,Эльфийская пыльца,Врата Балдура,12.369694546003288,1,0,0,9.55,2217,Mar
6454,Эльфийская пыльца,Врата Балдура,1.8786529892804322,0,0,0,9.55,2217,Mar
6455,Эльфийская пыльца,Врата Балдура,3.641121654316599,0,0,0,9.55,2217,Apr
6456,Эльфийская пыльца,Врата Балдура,17.897556281495156,0,1,0,9.55,2217,Apr
6457,Эльфийская пыльца,Врата Балдура,11.430283417601466,0,1,0,9.55,2217,Apr
6458,Эльфийская пыльца,Врата Балдура,16.4668315876323,0,0,1,9.55,2217,Apr
6459,Эльфийская пыльца,Врата Балдура,7.727886764718637,0,0,0,9.55,2217,Apr
6460,Эльфийская пыльца,Врата Балдура,15.62438884218098,1,0,0,9.55,2217,Apr
6461,Эльфийская пыльца,Врата Балдура,16.261794352269753,1,0,0,9.55,2217,Apr
6462,Эльфийская пыльца,Врата Балдура,16.610180759048987,0,0,1,9.55,2217,Apr
6463,Эльфийская пыльца,Врата Балдура,15.040751576492646,1,0,0,9.55,2217,Apr
6464,Эльфийская пыльца,Врата Балдура,15.93319391041684,0,0,1,9.55,2217,Apr
6465,Эльфийская пыльца,Врата Балдура,17.161710871144948,1,0,0,9.55,2217,Apr
6466,Эльфийская пыльца,Врата Балдура,13.944255394940267,0,0,1,9.55,2217,Apr
6467,Эльфийская пыльца,Врата Балдура,21.316666151799915,0,0,1,12.41,2217,Apr
6468,Эльфийская пыльца,Врата Балдура,15.42296358105118,1,0,0,12.41,2217,Apr
6469,Эльфийская пыльца,Врата Балдура,14.662848958095115,1,0,0,12.41,2217,Apr
6470,Эльфийская пыльца,Врата Балдура,7.27210827467364,0,0,0,12.41,2217,Apr
6471,Эльфийская пыльца,Врата Балдура,17.940037130119226,1,0,0,12.41,2217,Apr
6472,Эльфийская пыльца,Врата Балдура,13.10232766981922,0,0,0,12.41,2217,Apr
6473,Эльфийская пыльца,Врата Балдура,8.673665224105815,0,0,0,12.41,2217,Apr
6474,Эльфийская пыльца,Врата Балдура,11.402920508862653,0,0,0,12.41,2217,Apr
6475,Эльфийская пыльца,Врата Балдура,24.861201814195095,0,0,1,12.41,2217,Apr
6476,Эльфийская пыльца,Врата Балдура,16.737443581247167,0,0,0,12.41,2217,Apr
6477,Эльфийская пыльца,Врата Балдура,13.860504444985601,0,0,0,12.41,2217,Apr
6478,Эльфийская пыльца,Врата Балдура,22.685564211195945,0,1,0,13.17,2217,Apr
6479,Эльфийская пыльца,Врата Балдура,19.187501149317562,1,0,0,13.17,2217,Apr
6480,Эльфийская пыльца,Врата Балдура,13.530741369541815,0,0,0,13.17,2217,Apr
6481,Эльфийская пыльца,Врата Балдура,10.340063241044758,0,0,0,13.17,2217,Apr
6482,Эльфийская пыльца,Врата Балдура,16.67263853882819,0,0,0,8.95,2217,Apr
6483,Эльфийская пыльца,Врата Балдура,19.474117473743426,1,0,0,8.95,2217,Apr
6484,Эльфийская пыльца,Врата Балдура,14.953905240671928,0,0,0,8.95,2217,May
6485,Эльфийская пыльца,Врата Балдура,8.537842290578281,0,0,0,8.95,2217,May
6486,Эльфийская пыльца,Врата Балдура,16.742918165317516,0,0,0,8.95,2217,May
6487,Эльфийская пыльца,Врата Балдура,15.897019554871948,0,0,0,8.95,2217,May
6488,Эльфийская пыльца,Врата Балдура,5.146521798054353,0,0,0,8.95,2217,May
6489,Эльфийская пыльца,Врата Балдура,18.78078115108888,0,0,0,8.95,2217,May
6490,Эльфийская пыльца,Врата Балдура,12.958786128028107,0,0,0,8.95,2217,May
6491,Эльфийская пыльца,Врата Балдура,19.08889476103268,0,0,0,8.95,2217,May
6492,Эльфийская пыльца,Врата Балдура,12.341768095236779,0,0,0,8.95,2217,May
6493,Эльфийская пыльца,Врата Балдура,23.6191666591519,0,1,0,8.95,2217,May
6494,Эльфийская пыльца,Врата Балдура,10.672308503790479,0,0,0,8.95,2217,May
6495,Эльфийская пыльца,Врата Балдура,19.893632546682543,0,0,0,14.98,2217,May
6496,Эльфийская пыльца,Врата Балдура,20.030450617205666,0,0,0,14.98,2217,May
6497,Эльфийская пыльца,Врата Балдура,16.527289456348974,0,0,0,14.98,2217,May
6498,Эльфийская пыльца,Врата Балдура,10.317439372183928,0,0,0,14.98,2217,May
6499,Эльфийская пыльца,Врата Балдура,14.299534742497304,0,0,0,14.98,2217,May
6500,Эльфийская пыльца,Врата Балдура,14.39403025269707,0,0,0,14.98,2217,May
6501,Эльфийская пыльца,Врата Балдура,14.861577682243984,0,0,0,14.98,2217,May
6502,Эльфийская пыльца,Врата Балдура,13.00076813484226,0,0,0,14.98,2217,May
6503,Эльфийская пыльца,Врата Балдура,20.435443439287063,0,0,1,14.98,2217,May
6504,Эльфийская пыльца,Врата Балдура,13.972639699763896,0,0,0,14.98,2217,May
6505,Эльфийская пыльца,Врата Балдура,23.52160664626399,1,0,0,14.98,2217,May
6506,Эльфийская пыльца,Врата Балдура,16.926697512500688,0,0,0,14.98,2217,May
6507,Эльфийская пыльца,Врата Балдура,5.364123783308942,0,0,0,10.29,2217,May
6508,Эльфийская пыльца,Врата Балдура,21.548645111713885,1,0,0,10.29,2217,May
6509,Эльфийская пыльца,Врата Балдура,14.25140815716725,0,0,0,10.29,2217,May
6510,Эльфийская пыльца,Врата Балдура,5.808597255444042,0,0,0,10.29,2217,May
6511,Эльфийская пыльца,Врата Балдура,14.004886968800813,0,0,0,10.29,2217,May
6512,Эльфийская пыльца,Врата Балдура,15.87185196806182,0,0,0,10.29,2217,May
6513,Эльфийская пыльца,Врата Балдура,21.995554223205627,1,0,0,10.29,2217,May
6514,Эльфийская пыльца,Врата Балдура,23.867475198994455,1,0,0,10.29,2217,May
6515,Эльфийская пыльца,Врата Балдура,22.168857240244698,0,1,0,10.29,2217,Jun
6516,Эльфийская пыльца,Врата Балдура,23.284255677067286,1,0,0,10.29,2217,Jun
6517,Эльфийская пыльца,Врата Балдура,7.791017308813396,0,0,0,10.29,2217,Jun
6518,Эльфийская пыльца,Врата Балдура,16.22368365140271,0,0,1,11.47,2217,Jun
6519,Эльфийская пыльца,Врата Балдура,22.349553556731376,0,0,1,11.47,2217,Jun
6520,Эльфийская пыльца,Врата Балдура,22.074839507730285,1,0,0,11.47,2217,Jun
6521,Эльфийская пыльца,Врата Балдура,23.65213391926238,0,0,1,7.87,2217,Jun
6522,Эльфийская пыльца,Врата Балдура,15.068019575171062,0,1,0,7.87,2217,Jun
6523,Эльфийская пыльца,Врата Балдура,2.9786765820179415,0,0,0,7.87,2217,Jun
6524,Эльфийская пыльца,Врата Балдура,10.075957254132145,0,0,0,7.87,2217,Jun
6525,Эльфийская пыльца,Врата Балдура,4.372836611056533,0,0,0,7.87,2217,Jun
6526,Эльфийская пыльца,Врата Балдура,14.422600825360025,0,1,0,7.87,2217,Jun
6527,Эльфийская пыльца,Врата Балдура,16.794010011818195,1,0,0,7.87,2217,Jun
6528,Эльфийская пыльца,Врата Балдура,7.6044277553728294,0,0,0,7.87,2217,Jun
6529,Эльфийская пыльца,Врата Балдура,24.38895995061055,0,0,1,7.87,2217,Jun
6530,Эльфийская пыльца,Врата Балдура,16.330851099585818,0,1,0,7.31,2217,Jun
6531,Эльфийская пыльца,Врата Балдура,20.51853179796874,0,1,0,7.31,2217,Jun
6532,Эльфийская пыльца,Врата Балдура,21.64552439586383,0,1,0,7.31,2217,Jun
6533,Эльфийская пыльца,Врата Балдура,12.401004663423278,0,0,1,7.31,2217,Jun
6534,Эльфийская пыльца,Врата Балдура,13.170986310809392,0,1,0,7.31,2217,Jun
6535,Эльфийская пыльца,Врата Балдура,0.7947327750289919,0,0,0,7.31,2217,Jun
6536,Эльфийская пыльца,Врата Балдура,12.588146124113,1,0,0,7.31,2217,Jun
6537,Эльфийская пыльца,Врата Балдура,1.1802835036814399,0,0,0,7.31,2217,Jun
6538,Эльфийская пыльца,Врата Балдура,12.853003888456252,1,0,0,7.31,2217,Jun
6539,Эльфийская пыльца,Врата Балдура,10.295425236090471,1,0,0,7.31,2217,Jun
6540,Эльфийская пыльца,Врата Балдура,16.829380585022598,1,0,0,7.31,2217,Jun
6541,Эльфийская пыльца,Врата Балдура,0.033510469446313085,0,0,0,7.31,2217,Jun
6542,Эльфийская пыльца,Врата Балдура,16.022241627595818,0,1,0,7.31,2217,Jun
6543,Эльфийская пыльца,Врата Балдура,16.39092993160685,0,1,0,7.69,2217,Jun
6544,Эльфийская пыльца,Врата Балдура,5.748985486681103,0,0,0,7.69,2217,Jun
6545,Эльфийская пыльца,Врата Балдура,18.173779096586838,0,0,1,7.69,2217,Jul
6546,Эльфийская пыльца,Врата Балдура,12.729953463789746,0,1,0,7.69,2217,Jul
6547,Эльфийская пыльца,Врата Балдура,9.173757403137037,0,1,0,7.69,2217,Jul
6548,Эльфийская пыльца,Врата Балдура,14.506933505708723,1,0,0,7.69,2217,Jul
6549,Эльфийская пыльца,Врата Балдура,14.758952952301527,0,1,0,17.66,2217,Jul
6550,Эльфийская пыльца,Врата Балдура,14.72325750073967,0,1,0,17.66,2217,Jul
6551,Эльфийская пыльца,Врата Балдура,14.081670166258293,0,1,0,17.66,2217,Jul
6552,Эльфийская пыльца,Врата Балдура,6.019255368072426,0,0,0,17.66,2217,Jul
6553,Эльфийская пыльца,Врата Балдура,4.4339375162208885,0,0,0,17.66,2217,Jul
6554,Эльфийская пыльца,Врата Балдура,16.142299565869042,1,0,0,17.66,2217,Jul
6555,Эльфийская пыльца,Врата Балдура,14.365868183820341,0,1,0,17.66,2217,Jul
6556,Эльфийская пыльца,Врата Балдура,12.728552129612325,0,0,1,17.66,2217,Jul
6557,Эльфийская пыльца,Врата Балдура,19.166731696426133,0,1,0,17.66,2217,Jul
6558,Эльфийская пыльца,Врата Балдура,4.424723811248592,0,0,0,17.66,2217,Jul
6559,Эльфийская пыльца,Врата Балдура,21.06589807045711,0,1,0,17.66,2217,Jul
6560,Эльфийская пыльца,Врата Балдура,16.223832899375054,0,0,1,17.66,2217,Jul
6561,Эльфийская пыльца,Врата Балдура,5.336829969873206,0,0,0,17.66,2217,Jul
6562,Эльфийская пыльца,Врата Балдура,6.178576835065142,0,0,0,17.66,2217,Jul
6563,Эльфийская пыльца,Врата Балдура,5.537215388401818,0,0,0,17.66,2217,Jul
6564,Эльфийская пыльца,Врата Балдура,8.41899241129716,0,0,0,17.66,2217,Jul
6565,Эльфийская пыльца,Врата Балдура,9.074772775309397,0,0,0,9.59,2217,Jul
6566,Эльфийская пыльца,Врата Балдура,20.62836200758632,0,0,1,9.59,2217,Jul
6567,Эльфийская пыльца,Врата Балдура,13.199922640069449,0,0,0,9.59,2217,Jul
6568,Эльфийская пыльца,Врата Балдура,11.782791001982643,0,0,0,9.59,2217,Jul
6569,Эльфийская пыльца,Врата Балдура,19.531417713105377,0,0,1,9.59,2217,Jul
6570,Эльфийская пыльца,Врата Балдура,8.261209933585036,0,0,0,9.59,2217,Jul
6571,Эльфийская пыльца,Врата Балдура,13.532916247046956,0,0,0,9.59,2217,Jul
6572,Эльфийская пыльца,Врата Балдура,13.632729610893557,0,0,0,9.59,2217,Jul
6573,Эльфийская пыльца,Врата Балдура,14.236600912419632,0,0,0,9.59,2217,Jul
6574,Эльфийская пыльца,Врата Балдура,16.099546559533614,0,0,0,9.59,2217,Jul
6575,Эльфийская пыльца,Врата Балдура,10.462133092928026,0,0,0,9.59,2217,Aug
6576,Эльфийская пыльца,Врата Балдура,24.076157129349813,0,1,0,9.59,2217,Aug
6577,Эльфийская пыльца,Врата Балдура,25.335342629534846,0,1,0,9.59,2217,Aug
6578,Эльфийская пыльца,Врата Балдура,24.2130543818283,0,0,1,9.59,2217,Aug
6579,Эльфийская пыльца,Врата Балдура,27.96102101180494,0,0,1,9.59,2217,Aug
6580,Эльфийская пыльца,Врата Балдура,20.933630117258993,0,0,0,9.59,2217,Aug
6581,Эльфийская пыльца,Врата Балдура,28.841426601834048,0,1,0,8.89,2217,Aug
6582,Эльфийская пыльца,Врата Балдура,32.58300316396346,0,0,1,8.89,2217,Aug
6583,Эльфийская пыльца,Врата Балдура,20.482179626952636,0,0,0,8.89,2217,Aug
6584,Эльфийская пыльца,Врата Балдура,20.213120943689788,0,0,0,8.89,2217,Aug
6585,Эльфийская пыльца,Врата Балдура,20.373634768559867,0,0,0,8.89,2217,Aug
6586,Эльфийская пыльца,Врата Балдура,21.473589661208084,0,0,0,8.89,2217,Aug
6587,Эльфийская пыльца,Врата Балдура,19.60402161407237,0,0,0,8.89,2217,Aug
6588,Эльфийская пыльца,Врата Балдура,28.199040667246447,0,0,0,8.89,2217,Aug
6589,Эльфийская пыльца,Врата Балдура,27.44651642693749,0,0,0,12.6,2217,Aug
6590,Эльфийская пыльца,Врата Балдура,26.09763147582381,1,0,0,12.6,2217,Aug
6591,Эльфийская пыльца,Врата Балдура,31.647030116875914,0,0,1,12.6,2217,Aug
6592,Эльфийская пыльца,Врата Балдура,28.68356052452285,0,0,0,12.6,2217,Aug
6593,Эльфийская пыльца,Врата Балдура,31.29595600612534,0,0,0,12.6,2217,Aug
6594,Эльфийская пыльца,Врата Балдура,25.594799339830427,0,0,0,12.6,2217,Aug
6595,Эльфийская пыльца,Врата Балдура,26.83993801041836,0,0,0,12.6,2217,Aug
6596,Эльфийская пыльца,Врата Балдура,37.03542990662481,1,0,0,12.6,2217,Aug
6597,Эльфийская пыльца,Врата Балдура,30.310553747186848,0,0,0,12.6,2217,Aug
6598,Эльфийская пыльца,Врата Балдура,38.09958094409595,1,0,0,12.6,2217,Aug
6599,Эльфийская пыльца,Врата Балдура,28.71037682426838,1,0,0,12.6,2217,Aug
6600,Эльфийская пыльца,Врата Балдура,40.7008163316414,0,0,1,11.11,2217,Aug
6601,Эльфийская пыльца,Врата Балдура,39.849322619820505,0,0,1,11.11,2217,Aug
6602,Эльфийская пыльца,Врата Балдура,34.139694315199684,0,0,1,11.11,2217,Aug
6603,Эльфийская пыльца,Врата Балдура,30.067349704649597,0,0,0,11.11,2217,Aug
6604,Эльфийская пыльца,Врата Балдура,21.804532396717242,0,0,0,11.11,2217,Aug
6605,Эльфийская пыльца,Врата Балдура,31.384022807408837,0,0,0,11.11,2217,Aug
6606,Эльфийская пыльца,Врата Балдура,34.83215693323686,1,0,0,11.11,2217,Sep
6607,Эльфийская пыльца,Врата Балдура,24.74544879999226,0,0,0,11.11,2217,Sep
6608,Эльфийская пыльца,Врата Балдура,38.84172420244708,0,1,0,13.51,2217,Sep
6609,Эльфийская пыльца,Врата Балдура,38.36334293233379,0,0,1,13.51,2217,Sep
6610,Эльфийская пыльца,Врата Балдура,26.848983283486216,0,0,0,13.51,2217,Sep
6611,Эльфийская пыльца,Врата Балдура,39.88874387397217,1,0,0,13.51,2217,Sep
6612,Эльфийская пыльца,Врата Балдура,35.73753441682048,0,1,0,13.51,2217,Sep
6613,Эльфийская пыльца,Врата Балдура,29.690921137217885,0,0,0,13.51,2217,Sep
6614,Эльфийская пыльца,Врата Балдура,35.25188454393631,1,0,0,13.51,2217,Sep
6615,Эльфийская пыльца,Врата Балдура,18.80754781727386,0,0,0,13.51,2217,Sep
6616,Эльфийская пыльца,Врата Балдура,33.35531871067039,1,0,0,13.51,2217,Sep
6617,Эльфийская пыльца,Врата Балдура,33.19538483915006,0,0,1,13.51,2217,Sep
6618,Эльфийская пыльца,Врата Балдура,32.873791236420445,1,0,0,13.51,2217,Sep
6619,Эльфийская пыльца,Врата Балдура,33.07348533726792,1,0,0,13.51,2217,Sep
6620,Эльфийская пыльца,Врата Балдура,31.709633985836597,0,1,0,13.51,2217,Sep
6621,Эльфийская пыльца,Врата Балдура,23.894111465378007,0,0,0,13.51,2217,Sep
6622,Эльфийская пыльца,Врата Балдура,31.243218156389304,0,1,0,13.51,2217,Sep
6623,Эльфийская пыльца,Врата Балдура,26.01872053537683,0,0,0,13.5,2217,Sep
6624,Эльфийская пыльца,Врата Балдура,23.124735197853983,0,0,0,13.5,2217,Sep
6625,Эльфийская пыльца,Врата Балдура,35.923048195653784,0,0,1,13.5,2217,Sep
6626,Эльфийская пыльца,Врата Балдура,20.715452310723546,0,0,0,13.5,2217,Sep
6627,Эльфийская пыльца,Врата Балдура,18.613460938512354,0,0,0,13.5,2217,Sep
6628,Эльфийская пыльца,Врата Балдура,17.652505293588035,0,0,0,13.5,2217,Sep
6629,Эльфийская пыльца,Врата Балдура,12.586958409955404,0,0,0,13.5,2217,Sep
6630,Эльфийская пыльца,Врата Балдура,35.080542711828144,1,0,0,13.5,2217,Sep
6631,Эльфийская пыльца,Врата Балдура,22.529257928787395,0,0,0,13.5,2217,Sep
6632,Эльфийская пыльца,Врата Балдура,16.38090882445006,0,0,0,14.82,2217,Sep
6633,Эльфийская пыльца,Врата Балдура,29.621298106282634,1,0,0,14.82,2217,Sep
6634,Эльфийская пыльца,Врата Балдура,31.292631632984317,1,0,0,14.82,2217,Sep
6635,Эльфийская пыльца,Врата Балдура,32.75437863912008,0,0,1,14.82,2217,Sep
6636,Эльфийская пыльца,Врата Балдура,20.433625133776374,0,0,0,14.82,2217,Oct
6637,Эльфийская пыльца,Врата Балдура,33.78934719294698,0,0,1,14.82,2217,Oct
6638,Эльфийская пыльца,Врата Балдура,19.52312022083163,0,0,0,14.82,2217,Oct
6639,Эльфийская пыльца,Врата Балдура,32.60809013038699,0,1,0,14.82,2217,Oct
6640,Эльфийская пыльца,Врата Балдура,17.341436950663308,0,0,0,14.82,2217,Oct
6641,Эльфийская пыльца,Врата Балдура,17.162783105638383,0,0,0,14.82,2217,Oct
6642,Эльфийская пыльца,Врата Балдура,30.595070939020253,0,1,0,14.82,2217,Oct
6643,Эльфийская пыльца,Врата Балдура,18.687974208592003,0,0,0,14.82,2217,Oct
6644,Эльфийская пыльца,Врата Балдура,35.583329299993196,0,1,0,14.82,2217,Oct
6645,Эльфийская пыльца,Врата Балдура,27.70203869709396,0,0,1,14.82,2217,Oct
6646,Эльфийская пыльца,Врата Балдура,31.71677413921942,1,0,0,14.82,2217,Oct
6647,Эльфийская пыльца,Врата Балдура,32.71355569925212,0,0,1,14.82,2217,Oct
6648,Эльфийская пыльца,Врата Балдура,28.30597028645274,1,0,0,14.82,2217,Oct
6649,Эльфийская пыльца,Врата Балдура,15.925674805367375,0,0,0,14.82,2217,Oct
6650,Эльфийская пыльца,Врата Балдура,21.220939126881987,0,0,0,8.88,2217,Oct
6651,Эльфийская пыльца,Врата Балдура,26.500421821792187,0,0,1,8.88,2217,Oct
6652,Эльфийская пыльца,Врата Балдура,29.759936633914652,0,1,0,8.88,2217,Oct
6653,Эльфийская пыльца,Врата Балдура,23.450245857606763,0,0,0,8.88,2217,Oct
6654,Эльфийская пыльца,Врата Балдура,33.451701321299886,0,0,1,11.86,2217,Oct
6655,Эльфийская пыльца,Врата Балдура,28.379001160986313,0,0,1,11.86,2217,Oct
6656,Эльфийская пыльца,Врата Балдура,32.208024133397664,0,0,1,11.86,2217,Oct
6657,Эльфийская пыльца,Врата Балдура,22.9194426125244,0,0,0,11.86,2217,Oct
6658,Эльфийская пыльца,Врата Балдура,22.255861770766405,0,0,0,11.86,2217,Oct
6659,Эльфийская пыльца,Врата Балдура,37.83931345734315,1,0,0,11.86,2217,Oct
6660,Эльфийская пыльца,Врата Балдура,18.178268118120027,0,0,0,11.86,2217,Oct
6661,Эльфийская пыльца,Врата Балдура,32.417458890441694,0,1,0,11.86,2217,Oct
6662,Эльфийская пыльца,Врата Балдура,27.815573834347887,0,0,0,11.86,2217,Oct
6663,Эльфийская пыльца,Врата Балдура,38.31662538734582,1,0,0,11.86,2217,Oct
6664,Эльфийская пыльца,Врата Балдура,40.86722602410456,0,0,1,11.86,2217,Oct
6665,Эльфийская пыльца,Врата Балдура,40.30466009948671,0,1,0,11.86,2217,Oct
6666,Эльфийская пыльца,Врата Балдура,38.720046923652404,0,1,0,11.86,2217,Oct
6667,Эльфийская пыльца,Врата Балдура,42.64003193440057,0,0,1,11.86,2217,Nov
6668,Эльфийская пыльца,Врата Балдура,37.343037900389476,0,0,1,10.97,2217,Nov
6669,Эльфийская пыльца,Врата Балдура,46.86147646247548,0,0,1,10.97,2217,Nov
6670,Эльфийская пыльца,Врата Балдура,42.20333345781432,0,1,0,10.97,2217,Nov
6671,Эльфийская пыльца,Врата Балдура,26.899339044012077,0,0,0,10.97,2217,Nov
6672,Эльфийская пыльца,Врата Балдура,39.39976434161888,0,0,1,10.97,2217,Nov
6673,Эльфийская пыльца,Врата Балдура,41.59488155499273,0,0,1,10.97,2217,Nov
6674,Эльфийская пыльца,Врата Балдура,49.458193750169684,1,0,0,10.97,2217,Nov
6675,Эльфийская пыльца,Врата Балдура,34.22178816816921,0,0,0,10.97,2217,Nov
6676,Эльфийская пыльца,Врата Балдура,34.87874470543724,0,0,0,10.97,2217,Nov
6677,Эльфийская пыльца,Врата Балдура,39.069313983763216,0,0,0,10.97,2217,Nov
6678,Эльфийская пыльца,Врата Балдура,49.09870711502974,1,0,0,10.97,2217,Nov
6679,Эльфийская пыльца,Врата Балдура,52.01659982895094,1,0,0,10.97,2217,Nov
6680,Эльфийская пыльца,Врата Балдура,44.873031181439,0,0,1,10.97,2217,Nov
6681,Эльфийская пыльца,Врата Балдура,44.71146609244239,0,1,0,10.97,2217,Nov
6682,Эльфийская пыльца,Врата Балдура,40.752955596448565,0,0,0,10.97,2217,Nov
6683,Эльфийская пыльца,Врата Балдура,55.29219063142589,1,0,0,10.97,2217,Nov
6684,Эльфийская пыльца,Врата Балдура,39.93397749825298,0,0,0,10.97,2217,Nov
6685,Эльфийская пыльца,Врата Балдура,37.688046810624655,0,0,0,14.69,2217,Nov
6686,Эльфийская пыльца,Врата Балдура,44.258182109275204,0,0,0,14.69,2217,Nov
6687,Эльфийская пыльца,Врата Балдура,50.92206343018348,0,1,0,14.69,2217,Nov
6688,Эльфийская пыльца,Врата Балдура,37.30092012255536,0,0,0,14.69,2217,Nov
6689,Эльфийская пыльца,Врата Балдура,53.44322087526919,1,0,0,14.69,2217,Nov
6690,Эльфийская пыльца,Врата Балдура,49.62993019906508,0,0,1,14.69,2217,Nov
6691,Эльфийская пыльца,Врата Балдура,39.65170152774822,0,0,0,14.69,2217,Nov
6692,Эльфийская пыльца,Врата Балдура,45.61919886097096,0,0,0,14.69,2217,Nov
6693,Эльфийская пыльца,Врата Балдура,53.66637981809288,0,0,1,14.69,2217,Nov
6694,Эльфийская пыльца,Врата Балдура,50.35920484886484,0,1,0,14.69,2217,Nov
6695,Эльфийская пыльца,Врата Балдура,47.519574969996214,1,0,0,14.69,2217,Nov
6696,Эльфийская пыльца,Врата Балдура,53.677610425407224,0,1,0,14.69,2217,Nov
6697,Эльфийская пыльца,Врата Балдура,35.71638554034359,0,0,0,14.69,2217,Dec
6698,Эльфийская пыльца,Врата Балдура,61.62540034009507,0,1,0,16.53,2217,Dec
6699,Эльфийская пыльца,Врата Балдура,46.56278860456922,0,0,0,16.53,2217,Dec
6700,Эльфийская пыльца,Врата Балдура,57.07924823293443,1,0,0,16.53,2217,Dec
6701,Эльфийская пыльца,Врата Балдура,46.7781498062403,0,0,0,16.53,2217,Dec
